id_pago,id_reserva,fecha_pago,monto,metodo_pago
34153,9186,2025-05-24 10:37:42,794.00,Efectivo
34154,34230,2025-05-24 10:37:11,210.90,Transferencia
34155,8024,2025-05-24 10:45:41,490.96,Tarjeta
34156,14090,2025-05-24 10:37:23,218.33,Transferencia
34157,38901,2025-05-24 10:39:54,497.59,Transferencia
34158,12881,2025-05-24 10:46:04,743.01,Efectivo
34159,40460,2025-05-24 10:38:22,750.76,Tarjeta
34160,41365,2025-05-24 10:37:09,641.53,Efectivo
34161,11379,2025-05-24 10:38:41,615.13,Transferencia
34162,41817,2025-05-24 10:43:24,227.29,Tarjeta
34163,1697,2025-05-24 10:42:46,401.90,Tarjeta
34164,37773,2025-05-24 10:43:28,814.66,Efectivo
34165,41497,2025-05-24 10:43:57,466.53,Tarjeta
34166,44189,2025-05-24 10:37:21,327.11,Efectivo
34167,5027,2025-05-24 10:45:34,527.15,Transferencia
34168,21007,2025-05-24 10:45:59,800.63,Transferencia
34169,8713,2025-05-24 10:36:56,298.07,Efectivo
34170,13122,2025-05-24 10:40:55,242.20,PayPal
34171,40182,2025-05-24 10:35:50,341.74,PayPal
34172,17781,2025-05-24 10:43:05,412.61,PayPal
34173,19957,2025-05-24 10:45:49,668.98,PayPal
34174,22398,2025-05-24 10:47:04,380.13,Transferencia
34175,946,2025-05-24 10:46:13,338.75,PayPal
34176,18589,2025-05-24 10:41:13,564.62,Tarjeta
34177,15022,2025-05-24 10:43:05,813.83,Efectivo
34178,26951,2025-05-24 10:47:30,422.91,Transferencia
34179,5879,2025-05-24 10:37:01,572.79,Efectivo
34180,39062,2025-05-24 10:42:10,786.47,Efectivo
34181,3319,2025-05-24 10:46:19,672.18,Transferencia
34182,28335,2025-05-24 10:39:18,711.04,Transferencia
34183,44751,2025-05-24 10:38:29,447.07,Tarjeta
34184,44786,2025-05-24 10:44:10,827.48,PayPal
34185,6366,2025-05-24 10:45:41,788.48,PayPal
34186,4114,2025-05-24 10:39:17,203.96,PayPal
34187,13697,2025-05-24 10:43:48,418.67,PayPal
34188,40501,2025-05-24 10:47:07,685.67,PayPal
34189,23008,2025-05-24 10:36:50,322.34,Tarjeta
34190,13363,2025-05-24 10:41:15,229.40,PayPal
34191,14289,2025-05-24 10:42:45,695.16,PayPal
34192,42442,2025-05-24 10:36:40,556.84,Efectivo
34193,40542,2025-05-24 10:44:18,387.72,Transferencia
34194,42625,2025-05-24 10:46:23,317.06,Efectivo
34195,31343,2025-05-24 10:37:59,225.43,Tarjeta
34196,38493,2025-05-24 10:40:11,370.55,Tarjeta
34197,44422,2025-05-24 10:40:13,391.78,Tarjeta
34198,14055,2025-05-24 10:42:00,236.48,PayPal
34199,38669,2025-05-24 10:40:41,319.58,PayPal
34200,26529,2025-05-24 10:36:56,426.63,PayPal
34201,10099,2025-05-24 10:38:29,369.16,PayPal
34202,13151,2025-05-24 10:44:11,413.43,Transferencia
34203,8835,2025-05-24 10:44:50,473.36,PayPal
34204,20805,2025-05-24 10:43:55,899.63,PayPal
34205,36198,2025-05-24 10:44:11,825.25,Efectivo
34206,33526,2025-05-24 10:37:47,583.29,Tarjeta
34207,25412,2025-05-24 10:42:50,269.90,Transferencia
34208,20347,2025-05-24 10:36:43,484.50,Efectivo
34209,20903,2025-05-24 10:36:31,282.84,PayPal
34210,32551,2025-05-24 10:39:17,550.37,Transferencia
34211,33209,2025-05-24 10:35:51,418.34,Efectivo
34212,28942,2025-05-24 10:40:14,806.76,Efectivo
34213,273,2025-05-24 10:43:17,681.09,Efectivo
34214,18823,2025-05-24 10:45:07,726.76,Efectivo
34215,8852,2025-05-24 10:39:49,806.45,Transferencia
34216,72,2025-05-24 10:42:07,355.08,Efectivo
34217,35920,2025-05-24 10:41:21,655.94,PayPal
34218,9034,2025-05-24 10:42:20,504.20,Efectivo
34219,17837,2025-05-24 10:39:36,648.25,PayPal
34220,28356,2025-05-24 10:45:37,745.77,PayPal
34221,2389,2025-05-24 10:47:26,501.08,PayPal
34222,14728,2025-05-24 10:38:05,630.93,PayPal
34223,30127,2025-05-24 10:47:27,443.07,Efectivo
34224,27447,2025-05-24 10:43:52,763.26,PayPal
34225,22371,2025-05-24 10:45:39,894.25,PayPal
34226,29701,2025-05-24 10:43:07,229.54,Tarjeta
34227,25859,2025-05-24 10:43:03,402.33,Transferencia
34228,14388,2025-05-24 10:41:16,855.12,Efectivo
34229,27237,2025-05-24 10:42:17,333.88,Efectivo
34230,28262,2025-05-24 10:43:40,858.63,Transferencia
34231,608,2025-05-24 10:36:13,263.23,Transferencia
34232,15713,2025-05-24 10:38:41,665.46,Efectivo
34233,37275,2025-05-24 10:42:24,545.61,Tarjeta
34234,42276,2025-05-24 10:39:37,328.47,Efectivo
34235,10873,2025-05-24 10:45:05,600.45,PayPal
34236,12744,2025-05-24 10:44:33,865.34,Tarjeta
34237,7383,2025-05-24 10:40:19,645.38,Transferencia
34238,25834,2025-05-24 10:38:17,847.39,Transferencia
34239,14456,2025-05-24 10:43:28,628.66,PayPal
34240,15828,2025-05-24 10:37:48,406.57,Transferencia
34241,25216,2025-05-24 10:37:49,760.81,Tarjeta
34242,29304,2025-05-24 10:40:20,383.66,Tarjeta
34243,31562,2025-05-24 10:36:31,776.57,Efectivo
34244,11726,2025-05-24 10:44:24,514.95,Efectivo
34245,3787,2025-05-24 10:35:57,821.16,PayPal
34246,16089,2025-05-24 10:36:04,235.48,Efectivo
34247,862,2025-05-24 10:35:43,540.89,Tarjeta
34248,15535,2025-05-24 10:38:54,434.36,PayPal
34249,11973,2025-05-24 10:47:30,663.72,Efectivo
34250,33776,2025-05-24 10:36:57,815.53,Efectivo
34251,41389,2025-05-24 10:43:49,331.16,Transferencia
34252,29257,2025-05-24 10:47:28,828.03,Tarjeta
34253,20363,2025-05-24 10:40:35,658.15,Transferencia
34254,14485,2025-05-24 10:37:56,495.18,Efectivo
34255,19907,2025-05-24 10:47:05,379.73,Efectivo
34256,37139,2025-05-24 10:44:35,320.61,Tarjeta
34257,11009,2025-05-24 10:43:43,387.70,Transferencia
34258,13555,2025-05-24 10:43:26,710.08,Efectivo
34259,4582,2025-05-24 10:36:24,663.34,Transferencia
34260,2655,2025-05-24 10:42:36,464.77,Transferencia
34261,43183,2025-05-24 10:41:08,616.68,PayPal
34262,351,2025-05-24 10:41:18,502.27,PayPal
34263,6689,2025-05-24 10:38:47,393.21,Efectivo
34264,11542,2025-05-24 10:41:59,780.24,PayPal
34265,17805,2025-05-24 10:35:54,345.90,Transferencia
34266,19439,2025-05-24 10:40:11,876.91,Efectivo
34267,14270,2025-05-24 10:38:00,741.83,Efectivo
34268,20810,2025-05-24 10:40:13,672.19,Tarjeta
34269,5193,2025-05-24 10:43:51,361.75,Efectivo
34270,15845,2025-05-24 10:39:11,823.40,Transferencia
34271,29546,2025-05-24 10:45:12,422.24,Tarjeta
34272,42164,2025-05-24 10:46:40,857.11,Transferencia
34273,10690,2025-05-24 10:45:26,576.34,Efectivo
34274,34177,2025-05-24 10:38:19,256.75,Transferencia
34275,22995,2025-05-24 10:43:52,224.11,Transferencia
34276,16491,2025-05-24 10:43:30,778.48,PayPal
34277,24913,2025-05-24 10:37:35,827.13,PayPal
34278,5133,2025-05-24 10:40:10,691.91,Tarjeta
34279,40325,2025-05-24 10:39:06,658.51,Tarjeta
34280,7918,2025-05-24 10:44:51,635.77,Transferencia
34281,43340,2025-05-24 10:46:32,304.53,Efectivo
34282,18134,2025-05-24 10:40:12,646.53,Efectivo
34283,43428,2025-05-24 10:42:15,717.91,Efectivo
34284,38720,2025-05-24 10:46:45,740.97,Efectivo
34285,4769,2025-05-24 10:39:26,586.67,Transferencia
34286,42699,2025-05-24 10:46:55,867.72,Efectivo
34287,33216,2025-05-24 10:43:59,792.63,PayPal
34288,9553,2025-05-24 10:46:46,271.35,Transferencia
34289,5814,2025-05-24 10:44:53,244.70,PayPal
34290,40508,2025-05-24 10:35:57,395.80,Tarjeta
34291,29725,2025-05-24 10:44:36,869.42,Tarjeta
34292,33335,2025-05-24 10:41:13,309.84,Transferencia
34293,21598,2025-05-24 10:46:28,530.56,Efectivo
34294,43431,2025-05-24 10:42:36,271.70,Efectivo
34295,28562,2025-05-24 10:37:59,733.77,Transferencia
34296,23370,2025-05-24 10:45:13,243.18,Tarjeta
34297,37167,2025-05-24 10:44:49,721.32,Transferencia
34298,37958,2025-05-24 10:43:13,700.02,Efectivo
34299,1572,2025-05-24 10:40:47,699.42,Tarjeta
34300,44049,2025-05-24 10:44:01,389.16,PayPal
34301,7902,2025-05-24 10:41:46,817.49,Efectivo
34302,40064,2025-05-24 10:43:14,458.97,Tarjeta
34303,5032,2025-05-24 10:42:33,228.23,Efectivo
34304,41723,2025-05-24 10:35:44,678.97,Tarjeta
34305,24130,2025-05-24 10:39:19,281.97,PayPal
34306,43062,2025-05-24 10:40:27,222.93,Efectivo
34307,3163,2025-05-24 10:37:57,765.75,Tarjeta
34308,34523,2025-05-24 10:41:51,484.84,Transferencia
34309,31309,2025-05-24 10:41:36,429.98,Tarjeta
34310,22987,2025-05-24 10:46:00,255.73,Transferencia
34311,13784,2025-05-24 10:41:49,357.98,Tarjeta
34312,10141,2025-05-24 10:40:59,828.25,Transferencia
34313,37572,2025-05-24 10:43:33,802.20,PayPal
34314,25292,2025-05-24 10:47:05,333.40,Efectivo
34315,1268,2025-05-24 10:41:50,740.73,PayPal
34316,31042,2025-05-24 10:39:54,883.28,Efectivo
34317,2510,2025-05-24 10:47:01,408.78,Tarjeta
34318,33782,2025-05-24 10:41:24,647.86,Transferencia
34319,35964,2025-05-24 10:43:21,227.30,Tarjeta
34320,37392,2025-05-24 10:43:55,318.51,PayPal
34321,29113,2025-05-24 10:46:29,650.31,Efectivo
34322,42548,2025-05-24 10:36:08,702.24,PayPal
34323,14333,2025-05-24 10:45:12,396.55,Transferencia
34324,25087,2025-05-24 10:36:18,277.50,Tarjeta
34325,39564,2025-05-24 10:47:03,311.35,Tarjeta
34326,16530,2025-05-24 10:41:15,242.72,PayPal
34327,5756,2025-05-24 10:39:07,650.50,Transferencia
34328,19848,2025-05-24 10:41:00,887.80,Transferencia
34329,19392,2025-05-24 10:46:14,413.46,Efectivo
34330,8310,2025-05-24 10:47:24,419.85,Tarjeta
34331,38040,2025-05-24 10:42:59,497.38,Transferencia
34332,44052,2025-05-24 10:45:10,762.10,Transferencia
34333,32352,2025-05-24 10:38:18,450.01,Transferencia
34334,24290,2025-05-24 10:44:17,681.14,Tarjeta
34335,24183,2025-05-24 10:45:15,576.43,Efectivo
34336,29428,2025-05-24 10:36:08,753.34,Tarjeta
34337,34176,2025-05-24 10:36:44,341.37,Efectivo
34338,43921,2025-05-24 10:45:44,478.33,Efectivo
34339,30483,2025-05-24 10:37:10,535.49,Efectivo
34340,306,2025-05-24 10:44:49,221.25,Transferencia
34341,8946,2025-05-24 10:41:52,342.13,Tarjeta
34342,30217,2025-05-24 10:38:53,399.97,Efectivo
34343,30573,2025-05-24 10:38:39,864.74,PayPal
34344,5858,2025-05-24 10:36:38,210.74,Tarjeta
34345,29061,2025-05-24 10:43:04,769.76,Transferencia
34346,41928,2025-05-24 10:42:48,814.50,PayPal
34347,8788,2025-05-24 10:46:00,276.59,Tarjeta
34348,17461,2025-05-24 10:36:22,455.20,PayPal
34349,36716,2025-05-24 10:46:06,325.43,Transferencia
34350,10597,2025-05-24 10:44:02,493.47,PayPal
34351,29579,2025-05-24 10:37:35,767.86,Tarjeta
34352,2484,2025-05-24 10:45:05,731.62,PayPal
34353,13290,2025-05-24 10:36:24,295.53,Efectivo
34354,26586,2025-05-24 10:45:30,383.12,PayPal
34355,2924,2025-05-24 10:42:58,715.96,Efectivo
34356,8353,2025-05-24 10:46:04,677.17,Transferencia
34357,2759,2025-05-24 10:47:42,803.49,Efectivo
34358,36470,2025-05-24 10:39:37,682.73,Transferencia
34359,33330,2025-05-24 10:43:33,495.30,Efectivo
34360,11654,2025-05-24 10:47:04,485.31,Efectivo
34361,4036,2025-05-24 10:36:26,893.62,Transferencia
34362,27057,2025-05-24 10:47:34,868.94,Transferencia
34363,15136,2025-05-24 10:44:24,718.71,Tarjeta
34364,41204,2025-05-24 10:45:04,837.88,Tarjeta
34365,11898,2025-05-24 10:38:04,381.34,Efectivo
34366,29114,2025-05-24 10:40:13,647.29,Transferencia
34367,15724,2025-05-24 10:37:14,545.31,Efectivo
34368,13392,2025-05-24 10:44:35,597.97,Tarjeta
34369,16867,2025-05-24 10:39:16,338.34,Transferencia
34370,28008,2025-05-24 10:43:11,306.15,Transferencia
34371,35536,2025-05-24 10:37:24,290.69,Efectivo
34372,25417,2025-05-24 10:40:18,403.63,Efectivo
34373,12549,2025-05-24 10:45:50,341.44,Tarjeta
34374,24664,2025-05-24 10:40:14,847.12,Tarjeta
34375,22931,2025-05-24 10:43:09,465.02,Tarjeta
34376,1802,2025-05-24 10:45:03,407.12,Transferencia
34377,6538,2025-05-24 10:45:51,602.62,Efectivo
34378,3928,2025-05-24 10:45:07,439.42,Tarjeta
34379,18422,2025-05-24 10:38:02,536.67,Tarjeta
34380,32287,2025-05-24 10:47:04,794.51,Efectivo
34381,42234,2025-05-24 10:45:46,695.30,Efectivo
34382,24112,2025-05-24 10:46:48,309.97,Tarjeta
34383,5635,2025-05-24 10:41:39,212.73,Efectivo
34384,23398,2025-05-24 10:47:43,248.33,Efectivo
34385,28524,2025-05-24 10:39:08,422.35,Efectivo
34386,39276,2025-05-24 10:39:32,267.45,Transferencia
34387,19997,2025-05-24 10:36:03,583.59,Transferencia
34388,31800,2025-05-24 10:45:21,879.22,Efectivo
34389,1438,2025-05-24 10:41:51,528.92,Transferencia
34390,43803,2025-05-24 10:42:38,634.80,Transferencia
34391,33554,2025-05-24 10:42:51,784.13,Efectivo
34392,31242,2025-05-24 10:39:06,329.12,PayPal
34393,37300,2025-05-24 10:36:25,889.75,Transferencia
34394,15411,2025-05-24 10:46:52,351.24,PayPal
34395,20613,2025-05-24 10:41:11,274.96,Transferencia
34396,20578,2025-05-24 10:45:16,432.95,PayPal
34397,10466,2025-05-24 10:46:17,803.85,Efectivo
34398,10467,2025-05-24 10:39:34,469.70,PayPal
34399,19127,2025-05-24 10:43:08,853.20,Efectivo
34400,11424,2025-05-24 10:42:33,862.34,Transferencia
34401,29662,2025-05-24 10:39:29,614.03,Efectivo
34402,41276,2025-05-24 10:45:22,435.49,PayPal
34403,39858,2025-05-24 10:40:22,250.64,PayPal
34404,5691,2025-05-24 10:44:15,570.17,Transferencia
34405,16898,2025-05-24 10:40:22,737.27,Efectivo
34406,22622,2025-05-24 10:40:14,862.01,Tarjeta
34407,41883,2025-05-24 10:39:48,525.84,Efectivo
34408,17719,2025-05-24 10:40:02,363.92,Tarjeta
34409,43975,2025-05-24 10:41:03,432.69,Efectivo
34410,6813,2025-05-24 10:38:58,759.60,Efectivo
34411,37027,2025-05-24 10:36:56,730.46,PayPal
34412,31913,2025-05-24 10:42:36,579.55,Efectivo
34413,11214,2025-05-24 10:38:26,318.04,Tarjeta
34414,25010,2025-05-24 10:45:42,834.92,Transferencia
34415,31355,2025-05-24 10:46:43,321.18,Transferencia
34416,15738,2025-05-24 10:46:12,565.48,Efectivo
34417,4540,2025-05-24 10:36:52,657.02,PayPal
34418,5630,2025-05-24 10:40:52,792.14,Tarjeta
34419,27314,2025-05-24 10:35:53,673.00,Transferencia
34420,42912,2025-05-24 10:45:13,469.94,Tarjeta
34421,34661,2025-05-24 10:36:04,601.64,Efectivo
34422,41497,2025-05-24 10:43:32,530.99,Transferencia
34423,3645,2025-05-24 10:47:39,744.18,PayPal
34424,5245,2025-05-24 10:41:26,282.81,Efectivo
34425,16149,2025-05-24 10:45:54,449.35,Efectivo
34426,17671,2025-05-24 10:46:59,760.73,Transferencia
34427,27239,2025-05-24 10:42:03,321.22,PayPal
34428,39517,2025-05-24 10:46:24,489.40,Efectivo
34429,10855,2025-05-24 10:40:40,761.94,PayPal
34430,40469,2025-05-24 10:40:21,316.79,Tarjeta
34431,23728,2025-05-24 10:36:49,239.98,Efectivo
34432,1628,2025-05-24 10:44:03,548.53,Efectivo
34433,26708,2025-05-24 10:45:56,259.91,Efectivo
34434,37272,2025-05-24 10:47:09,450.48,Efectivo
34435,12631,2025-05-24 10:40:02,213.58,PayPal
34436,795,2025-05-24 10:40:50,469.15,PayPal
34437,29051,2025-05-24 10:44:09,854.03,PayPal
34438,170,2025-05-24 10:46:58,650.07,Tarjeta
34439,33805,2025-05-24 10:41:31,313.34,Tarjeta
34440,12716,2025-05-24 10:40:42,287.77,Efectivo
34441,27653,2025-05-24 10:36:47,562.78,Efectivo
34442,34315,2025-05-24 10:40:16,720.95,PayPal
34443,37203,2025-05-24 10:44:13,460.40,PayPal
34444,19630,2025-05-24 10:41:03,570.45,PayPal
34445,30073,2025-05-24 10:39:30,597.64,Efectivo
34446,6744,2025-05-24 10:39:13,319.87,PayPal
34447,27232,2025-05-24 10:45:11,323.71,Tarjeta
34448,38087,2025-05-24 10:46:19,274.50,Transferencia
34449,24384,2025-05-24 10:41:41,776.81,PayPal
34450,43815,2025-05-24 10:39:36,477.67,Tarjeta
34451,5790,2025-05-24 10:41:10,335.47,Transferencia
34452,16112,2025-05-24 10:36:15,807.09,Efectivo
34453,39921,2025-05-24 10:42:23,397.90,PayPal
34454,3666,2025-05-24 10:36:32,590.17,Tarjeta
34455,18522,2025-05-24 10:39:58,370.56,PayPal
34456,19847,2025-05-24 10:37:35,291.21,PayPal
34457,24968,2025-05-24 10:46:17,275.16,PayPal
34458,34777,2025-05-24 10:41:10,660.44,Efectivo
34459,3711,2025-05-24 10:45:40,366.66,Transferencia
34460,44099,2025-05-24 10:39:45,527.86,Tarjeta
34461,42513,2025-05-24 10:44:20,488.18,Transferencia
34462,4322,2025-05-24 10:41:43,579.78,PayPal
34463,29014,2025-05-24 10:42:10,686.26,Efectivo
34464,17402,2025-05-24 10:42:45,477.49,Transferencia
34465,7179,2025-05-24 10:44:50,772.63,Efectivo
34466,7889,2025-05-24 10:45:18,606.81,Transferencia
34467,40998,2025-05-24 10:41:13,469.96,Efectivo
34468,37161,2025-05-24 10:38:54,818.54,Efectivo
34469,42924,2025-05-24 10:44:57,534.19,Efectivo
34470,44736,2025-05-24 10:45:41,866.29,PayPal
34471,37575,2025-05-24 10:38:03,797.44,Tarjeta
34472,5753,2025-05-24 10:40:22,474.52,Transferencia
34473,10288,2025-05-24 10:36:36,462.13,PayPal
34474,6225,2025-05-24 10:36:48,414.25,PayPal
34475,18175,2025-05-24 10:47:25,417.88,Transferencia
34476,4356,2025-05-24 10:42:29,604.75,PayPal
34477,41428,2025-05-24 10:38:07,797.36,Tarjeta
34478,43684,2025-05-24 10:47:07,228.89,Tarjeta
34479,38694,2025-05-24 10:45:10,579.02,PayPal
34480,1956,2025-05-24 10:39:40,585.65,Efectivo
34481,36950,2025-05-24 10:43:24,621.02,Tarjeta
34482,32593,2025-05-24 10:36:19,762.43,Efectivo
34483,29493,2025-05-24 10:46:02,610.44,PayPal
34484,2377,2025-05-24 10:43:23,527.04,Efectivo
34485,6226,2025-05-24 10:47:20,219.07,Efectivo
34486,3881,2025-05-24 10:43:30,775.77,Tarjeta
34487,44317,2025-05-24 10:35:51,278.46,Transferencia
34488,41275,2025-05-24 10:39:00,794.61,PayPal
34489,18440,2025-05-24 10:36:48,239.28,Transferencia
34490,29791,2025-05-24 10:43:49,524.84,Transferencia
34491,23887,2025-05-24 10:44:56,476.84,Tarjeta
34492,31699,2025-05-24 10:37:26,479.17,Efectivo
34493,18589,2025-05-24 10:36:26,449.62,PayPal
34494,20658,2025-05-24 10:42:07,597.91,Efectivo
34495,13096,2025-05-24 10:41:28,575.90,PayPal
34496,27977,2025-05-24 10:41:58,770.52,Tarjeta
34497,15759,2025-05-24 10:40:39,636.69,Efectivo
34498,8385,2025-05-24 10:45:14,716.24,Tarjeta
34499,30898,2025-05-24 10:44:46,866.98,Efectivo
34500,41328,2025-05-24 10:40:41,838.97,Transferencia
34501,41013,2025-05-24 10:41:24,419.58,Efectivo
34502,42324,2025-05-24 10:47:03,889.41,PayPal
34503,35692,2025-05-24 10:46:59,765.29,PayPal
34504,33395,2025-05-24 10:37:19,343.52,PayPal
34505,20636,2025-05-24 10:44:20,506.18,Efectivo
34506,18881,2025-05-24 10:38:15,689.88,Transferencia
34507,2074,2025-05-24 10:42:35,586.39,Efectivo
34508,2839,2025-05-24 10:40:18,875.02,Tarjeta
34509,7902,2025-05-24 10:39:32,391.22,Tarjeta
34510,25178,2025-05-24 10:36:26,856.91,Tarjeta
34511,38557,2025-05-24 10:46:36,244.26,Transferencia
34512,38678,2025-05-24 10:40:45,414.56,PayPal
34513,29849,2025-05-24 10:45:28,615.00,Tarjeta
34514,10300,2025-05-24 10:40:04,319.40,Tarjeta
34515,8736,2025-05-24 10:42:36,275.18,Efectivo
34516,17243,2025-05-24 10:40:24,578.38,PayPal
34517,39382,2025-05-24 10:47:37,722.57,Efectivo
34518,37767,2025-05-24 10:41:28,333.69,Transferencia
34519,14937,2025-05-24 10:46:05,465.01,Tarjeta
34520,38608,2025-05-24 10:44:02,588.85,Transferencia
34521,30699,2025-05-24 10:39:00,657.44,Tarjeta
34522,42542,2025-05-24 10:41:17,291.84,Tarjeta
34523,24411,2025-05-24 10:39:06,692.11,PayPal
34524,18970,2025-05-24 10:38:44,337.37,Transferencia
34525,23588,2025-05-24 10:41:19,308.27,Efectivo
34526,41483,2025-05-24 10:41:30,830.92,Tarjeta
34527,12362,2025-05-24 10:43:02,860.39,PayPal
34528,27847,2025-05-24 10:41:30,688.59,PayPal
34529,1891,2025-05-24 10:40:09,209.99,Transferencia
34530,35536,2025-05-24 10:45:35,612.10,Efectivo
34531,28910,2025-05-24 10:36:51,738.15,PayPal
34532,42747,2025-05-24 10:41:01,882.31,Efectivo
34533,14314,2025-05-24 10:43:47,241.94,Transferencia
34534,24385,2025-05-24 10:39:59,612.13,Efectivo
34535,25037,2025-05-24 10:47:37,843.08,Transferencia
34536,38256,2025-05-24 10:47:40,769.14,Transferencia
34537,26067,2025-05-24 10:46:25,746.73,Tarjeta
34538,4654,2025-05-24 10:35:47,716.71,PayPal
34539,10341,2025-05-24 10:36:51,893.76,Efectivo
34540,42755,2025-05-24 10:43:21,798.08,PayPal
34541,28496,2025-05-24 10:46:05,857.21,PayPal
34542,42586,2025-05-24 10:47:06,848.28,Transferencia
34543,26833,2025-05-24 10:36:22,691.17,Tarjeta
34544,12548,2025-05-24 10:43:20,315.03,Efectivo
34545,16706,2025-05-24 10:45:35,341.66,Efectivo
34546,40086,2025-05-24 10:36:08,665.69,Tarjeta
34547,4167,2025-05-24 10:38:17,598.52,Tarjeta
34548,22433,2025-05-24 10:37:46,818.83,PayPal
34549,15145,2025-05-24 10:46:26,311.72,Tarjeta
34550,21828,2025-05-24 10:40:41,600.51,Transferencia
34551,26841,2025-05-24 10:40:08,776.47,PayPal
34552,28451,2025-05-24 10:39:36,437.87,Transferencia
34553,9318,2025-05-24 10:42:42,418.58,Efectivo
34554,19801,2025-05-24 10:37:18,486.09,Transferencia
34555,14515,2025-05-24 10:36:16,892.22,Tarjeta
34556,35897,2025-05-24 10:40:30,751.42,PayPal
34557,43116,2025-05-24 10:38:00,427.03,Efectivo
34558,30092,2025-05-24 10:47:43,899.31,Efectivo
34559,39930,2025-05-24 10:41:18,219.01,Transferencia
34560,17858,2025-05-24 10:37:23,887.66,PayPal
34561,24593,2025-05-24 10:45:31,668.91,PayPal
34562,494,2025-05-24 10:40:24,751.51,Transferencia
34563,7765,2025-05-24 10:43:04,420.97,Tarjeta
34564,17663,2025-05-24 10:42:05,460.57,PayPal
34565,31498,2025-05-24 10:41:40,254.22,PayPal
34566,13795,2025-05-24 10:42:10,316.31,Tarjeta
34567,39677,2025-05-24 10:36:54,713.54,Efectivo
34568,4567,2025-05-24 10:45:35,792.69,Efectivo
34569,37144,2025-05-24 10:41:19,639.27,Efectivo
34570,1014,2025-05-24 10:39:24,763.28,Transferencia
34571,10571,2025-05-24 10:39:54,633.31,Efectivo
34572,41550,2025-05-24 10:38:07,508.67,Tarjeta
34573,34497,2025-05-24 10:38:18,551.05,Transferencia
34574,42900,2025-05-24 10:43:15,229.92,Transferencia
34575,28348,2025-05-24 10:45:56,739.71,Efectivo
34576,33764,2025-05-24 10:39:39,612.70,PayPal
34577,16949,2025-05-24 10:41:37,635.69,PayPal
34578,466,2025-05-24 10:40:38,267.50,Tarjeta
34579,32077,2025-05-24 10:44:28,625.68,Transferencia
34580,22990,2025-05-24 10:37:16,237.55,Efectivo
34581,15978,2025-05-24 10:44:45,822.76,Efectivo
34582,42050,2025-05-24 10:47:02,754.19,Efectivo
34583,37065,2025-05-24 10:37:32,841.14,Efectivo
34584,26970,2025-05-24 10:46:32,478.24,PayPal
34585,1270,2025-05-24 10:42:12,895.45,Transferencia
34586,15378,2025-05-24 10:46:56,359.64,Efectivo
34587,546,2025-05-24 10:45:05,626.45,Tarjeta
34588,8102,2025-05-24 10:41:43,881.77,Transferencia
34589,15307,2025-05-24 10:45:11,591.66,Transferencia
34590,29558,2025-05-24 10:44:27,487.81,PayPal
34591,8567,2025-05-24 10:47:30,655.89,Tarjeta
34592,13775,2025-05-24 10:45:22,637.72,Transferencia
34593,7568,2025-05-24 10:45:12,555.29,Transferencia
34594,30738,2025-05-24 10:44:11,533.14,Transferencia
34595,20972,2025-05-24 10:42:02,513.30,Transferencia
34596,27854,2025-05-24 10:36:39,545.73,Tarjeta
34597,42579,2025-05-24 10:42:51,211.11,PayPal
34598,3613,2025-05-24 10:42:43,484.88,Transferencia
34599,34299,2025-05-24 10:42:32,785.02,Tarjeta
34600,607,2025-05-24 10:45:18,762.34,Transferencia
34601,26483,2025-05-24 10:36:37,886.40,PayPal
34602,6910,2025-05-24 10:44:18,223.80,Efectivo
34603,22598,2025-05-24 10:36:55,502.92,Transferencia
34604,9518,2025-05-24 10:40:17,623.86,Efectivo
34605,34006,2025-05-24 10:36:08,395.53,PayPal
34606,29151,2025-05-24 10:40:42,631.49,Transferencia
34607,15824,2025-05-24 10:47:00,431.35,Efectivo
34608,5669,2025-05-24 10:43:39,594.18,PayPal
34609,17146,2025-05-24 10:41:45,205.42,Transferencia
34610,36987,2025-05-24 10:44:27,551.77,Efectivo
34611,7009,2025-05-24 10:37:45,802.78,Transferencia
34612,22195,2025-05-24 10:43:53,841.29,Transferencia
34613,25992,2025-05-24 10:42:37,714.53,Efectivo
34614,16077,2025-05-24 10:44:58,524.15,PayPal
34615,27402,2025-05-24 10:46:58,442.38,Tarjeta
34616,32063,2025-05-24 10:43:05,755.67,Efectivo
34617,10765,2025-05-24 10:44:25,745.09,Efectivo
34618,3268,2025-05-24 10:39:21,262.34,Transferencia
34619,23682,2025-05-24 10:36:27,355.73,Efectivo
34620,6745,2025-05-24 10:39:40,574.46,Tarjeta
34621,12758,2025-05-24 10:46:32,574.17,Tarjeta
34622,32399,2025-05-24 10:47:04,344.48,Transferencia
34623,36641,2025-05-24 10:42:28,826.63,Tarjeta
34624,29321,2025-05-24 10:41:25,336.39,Transferencia
34625,27010,2025-05-24 10:42:53,850.33,Transferencia
34626,37875,2025-05-24 10:43:37,742.52,Tarjeta
34627,6695,2025-05-24 10:37:31,640.51,Transferencia
34628,12605,2025-05-24 10:42:18,707.35,Transferencia
34629,10472,2025-05-24 10:37:02,891.64,Transferencia
34630,33688,2025-05-24 10:43:52,868.06,PayPal
34631,3867,2025-05-24 10:39:36,898.46,Transferencia
34632,32615,2025-05-24 10:41:26,540.58,Tarjeta
34633,27983,2025-05-24 10:45:05,751.49,Efectivo
34634,14313,2025-05-24 10:46:23,440.20,PayPal
